label,final,fullnopunc
contradiction,young female standing deck boat starring cellphone riding water,A young female standing on the deck of a boat starring at her cellphone while riding on the water
contradiction,firefighter climb ladder towards flame surrounded smoke,A firefighter climbs up a ladder towards flames while surrounded by smoke
contradiction,boy rollerskating street,A boy rollerskating in the street
contradiction,men sitting table church,Men sitting at a table in a church
contradiction,yellow backhoe near large pile dirt rock near blue machine worker standing it,A yellow backhoe near a large pile of dirt and rocks near a blue machine with a worker standing on it
contradiction,man gray uniform cutting something ground man white uniform watching him,A man in gray uniform is cutting something on the ground while a man in white uniform is watching him
contradiction,two woman getting picture taken man underwear,Two women are getting their pictures taken with a man in his underwear
contradiction,two woman getting picture taken man underwear,Two women are getting their pictures taken with a man in his underwear
contradiction,five woman wearing red shirt leaning red car,Five women wearing red shirts are leaning against a red car
contradiction,suv traveling mud,An SUV traveling through mud
contradiction,man wearing purple cap yellow snow goggles periwinkle jacket red backpack move quickly powdery snow near winter tree,A man wearing a purple cap yellow snow goggles a periwinkle jacket and red backpack moves quickly through powdery snow near a winter tree
contradiction,young black man getting hair buzzed off,A young black man is getting his hair buzzed off
contradiction,american wrestler purple singlet wrestler opponent,An American wrestler in a purple singlet wrestlers an opponent
contradiction,people waiting train platform,People waiting on a train platform
contradiction,crowd people standing front statue,A crowd of people standing in front of statues
contradiction,baby green bottom red top lying bed brown white cat also black white cat,A baby with a green bottom and red top lying in bed with a brown and white cat and also a black and white cat
contradiction,baby green bottom red top lying bed brown white cat also black white cat,A baby with a green bottom and red top lying in bed with a brown and white cat and also a black and white cat
contradiction,people sitting inside building lot photography wall,A few people are sitting inside of a building with lots of photography on the walls
contradiction,young male wearing blue hat turned backwards slightly sideways cigarette mouth,A young male wearing a blue hat turned backwards and slightly sideways with a cigarette in his mouth
contradiction,group people standing step front building,A group of people are standing on steps in front of a building
contradiction,woman wearing red work man hat red jacket hiking snow topped mountain,A woman wearing a red work mans hat and red jacket is hiking in the snow topped mountains
contradiction,elderly woman tan nun uniform glass taking picture camera,An elderly woman with a tan nun uniform on and glasses is taking a picture with her camera
contradiction,man woman wearing sunglass embrace one another smiling posing camera,A man and a woman both wearing sunglasses embrace one another while smiling and posing for the camera
contradiction,boy beach run surf towards three people already water,A boy at the beach runs through the surf towards three other people who are already in the water
contradiction,two old woman sitting curb next flower,Two old women sitting on curb next to flowers
contradiction,white dog hold tennis ball mouth field,A white dog holds a tennis ball in its mouth in a field
contradiction,old man pink polo look telescope small child standing next others stand telescope background,An old man in a pink polo looks through a telescope with a small child standing next to him while others stand with their telescopes in the background
contradiction,businessman white sweater conduct necessary business plaza using concrete abutment work table,A businessman in a white sweater conducts necessary business in a plaza using a concrete abutment as a work table
contradiction,businessman white sweater conduct necessary business plaza using concrete abutment work table,A businessman in a white sweater conducts necessary business in a plaza using a concrete abutment as a work table
contradiction,young dark-haired woman red sun visor holding open white umbrella amidst crowd people,A young dark-haired woman with red sun visor holding an open white umbrella amidst a crowd of people
contradiction,black dog chase boy wearing red blue,a black dog chases a boy wearing red and blue
contradiction,man purple tie singing,A man in purple tie is singing
contradiction,racer motorcycle lift one hand air,A racer on a motorcycle lifts one hand in the air
contradiction,man two woman walking wooded path man pushing young child three wheel carriage,A man and two women are walking down a wooded path the man is pushing a young child in a three wheel carriage
contradiction,choir youth singing,A choir of youths are singing
contradiction,sexy young men stand balcony heated conversation,Sexy young men stand on a balcony having a heated conversation
contradiction,woman wearing orange scarf holding cellphone,Woman wearing an orange scarf holding a cellphone
contradiction,politician john mccain talk show,Politician John McCain on a talk show
contradiction,young asian child stand top step nt seem notice person taking picture,A young Asian child stands at the top of some steps and does nt seem to notice the person taking their picture
contradiction,two woman small kitchen lit portrait mr background,Two women are in a small kitchen with a lit up portrait of Mr T in the background
contradiction,young girl airborne fall lake,The young girl is airborne as she falls into the lake
contradiction,girl black skirt blue dress watering flower,A girl in a black skirt and blue dress is watering flowers
contradiction,people wearing sombrero drink shot happily,People wearing sombreros drink shots happily
contradiction,busy street building lined people walking street outside nighttime,A busy street with building lined up and people walking down the street outside and nighttime
contradiction,snowy residential environment man brown jacket gray mustache beard place hand felled log another man blue shirt blurry right side photo,In a snowy residential environment a man with a brown jacket and gray mustache and beard places a hand on a felled log while another man in a blue shirt is blurry on the right side of the photo
contradiction,young boy sits shoulder woman carrying young girl,A young boy sits on the shoulders of a woman who is carrying a young girl
contradiction,man trying hardest climb rope,A man trying his hardest to climb up a rope
contradiction,woman wearing red hat red bandanna followed man red bandanna,A woman wearing a red hat and red bandanna followed by a man in a red bandanna
contradiction,man woman ride mule drawn carriage driver point landmark,A man and woman ride in a mule drawn carriage as the driver points out landmarks
contradiction,young woman wearing paper crown outdoor event,A young woman is wearing a paper crown at an outdoor event
contradiction,man spinning little girl air head,A man is spinning a little girl in the air above his head
contradiction,woman leaning wall shoe off,A woman is leaning against a wall with her shoe off
contradiction,man working i-pad,This man is working with an I-pad
contradiction,people front waterfront 3 people sitting facing young boy run 2 people walk towards water,People in front of waterfront 3 people are sitting down facing each other as a young boy runs and 2 people walk towards the water
contradiction,little kid middle debris field kicking soccer ball,A little kid in the middle of a debris field is kicking a soccer ball
contradiction,little kid middle debris field kicking soccer ball,A little kid in the middle of a debris field is kicking a soccer ball
contradiction,woman white shirt inspects black garment sitting chair festival,A woman in a white shirt inspects a black garment while sitting in a chair at a festival
contradiction,woman wearing sunglass,A woman wearing sunglasses
contradiction,traveling woman black jacket resting shoulder man black jacket,While traveling a woman in a black jacket is resting on the shoulder of a man in a black jacket
contradiction,baseball player act pick baseball hand,A baseball player in the act of pick up a baseball with his hand
contradiction,lab dog standing fallen tree trunk guy background,A lab dog is standing on a fallen tree trunk with a guy in the background
contradiction,swimming wide blue ocean,Swimming in the wide blue ocean
contradiction,three child black dog kennel,Three children in a black dog kennel
contradiction,table several box two coffee cup it woman green sweater opening small box another person (whose head cannot seen) operating small handheld electronic device,By a table with several boxes and two coffee cups on it a woman in a green sweater is opening a small box and another person (whose head cannot be seen) is operating a small handheld electronic device
contradiction,two woman tending herd animal including cow goat near building made primarily stone,Two women are tending to their herd of animals including cows and goats near a building made primarily of stone
contradiction,man woman walk flea market,A man and a woman walk at a flea market
contradiction,woman black walk street front graffited wall,A woman in black walks down the street in front of a graffited wall
contradiction,woman wearing black dress green sweater walking street looking cellphone,A woman wearing a black dress and green sweater is walking down the street looking at her cellphone
contradiction,boy watch woman walking amidst many concrete box,A boy watches a woman walking amidst many concrete boxes
contradiction,man wearing white shirt blue jean well mask mouth stokes fire,A man wearing a white shirt and blue jeans as well as a mask over his mouth stokes a fire
contradiction,woman soccer team competing field,womens soccer team competing on the field
contradiction,"man wearing black pant orange brown striped shirt black bandanna ""just thrown bowling ball"" stance","A man wearing black pants an orange and brown striped shirt and a black bandanna in a ""just thrown a bowling ball"" stance"
contradiction,"man wearing black pant orange brown striped shirt black bandanna ""just thrown bowling ball"" stance","A man wearing black pants an orange and brown striped shirt and a black bandanna in a ""just thrown a bowling ball"" stance"
contradiction,three kid forest standing tree log,Three kids in a forest standing on a tree log
contradiction,two male karate class one air blue orange belt one get kicked face,two males in a karate class one who is in the air with a blue and orange belt and one who is about to get kicked in the face
contradiction,white duck spreading wing sitting water,A white duck is spreading its wings while sitting on the water
contradiction,group girl jumping another girl laying floor,A group of girls jumping over another girl who is laying on the floor
contradiction,boy drag sled snow,A boy drags his sled through the snow
contradiction,two woman observing something together,Two women are observing something together
contradiction,man walk ad,A man walks by an ad
contradiction,man rope calf successfully,A man ropes a calf successfully
contradiction,people slide mountain crevasse slide,People slide over a mountain crevasse on a slide
contradiction,man wait outside garage,A man waits outside a garage
contradiction,people stand around,Some people stand around
contradiction,peep garden,There are peeps in the garden
contradiction,man woman mug shot taken arrested,A man and woman have mug shots taken because they have been arrested
contradiction,child school step,The child is on the school steps
contradiction,child sleeping,The child is sleeping
contradiction,man watching group people hot dog eating contest,A man is watching a group of people having a hot dog eating contest
contradiction,car yellow,The car is yellow
contradiction,dog refusing share,The dogs are refusing to share
contradiction,people watching happening,The people are watching what is happening
contradiction,group friend grabbing bike getting ready morning bike ride,A group of friends are grabbing their bikes getting ready for the morning bike ride
contradiction,people look sky,The people look into the sky
contradiction,three people meeting,Three people are having a meeting
contradiction,men baseball game,The men are at a baseball game
contradiction,woman chastises another,A woman chastises another
contradiction,woman climber attempt pull,A woman climber attempts to pull herself up
contradiction,shoemaker getting ready 16th birthday,The shoemaker is getting ready for his 16th birthday
contradiction,boy girl water,There are boys and girl in the water
contradiction,wave missed boy,The wave missed the boys
contradiction,couple walking dog,THERE IS A COUPLE WALKING THEIR DOGS
contradiction,duck rare breed thought driven extinction year ago,The duck is a rare breed most thought to have been driven into extinction years ago
contradiction,two illiterate men convinced dog write panhandling sign them,These two illiterate men convinced their dog to write a panhandling sign for them
contradiction,boy swim nude seagull eats peanut butter sandwich,A boy swims nude while a seagull eats his peanut butter sandwich
contradiction,child street,There are children in the streets
contradiction,child cannonball pool,A child does a cannonball into a pool
contradiction,man take picture woman,A man takes a picture of a woman
contradiction,four woman walking near dry highway,Four women are walking near the dry highway
contradiction,people work,Some people are at work
contradiction,group people sitting table sharing meal,A group of people are sitting at the tables sharing a meal
contradiction,car convertible,The car is a convertible
contradiction,man lying down sleeping,A man is lying down sleeping
contradiction,dog pool,The dog is in a pool
contradiction,man wear red jacket got accident,Man who wears red jacket got an accident
contradiction,men blackbelts,The men are blackbelts
contradiction,skier road skiying,A skier down the road skiying
contradiction,boy hold laughing nephew sister spray water,The boy holds down his laughing nephew as his sister sprays him with water
contradiction,three girl hold boy girlfriend shoot water him,The three girls hold the boy down while his girlfriend shoots water at him
contradiction,girl tripped attempt jump hurdle,A girl tripped on herself before she attempt to jump over a hurdle
contradiction,hundred shark beach,There are hundreds of sharks on the beach
contradiction,snake eating mouse,A snake eating a mouse
contradiction,snowman taking photo friend,A snowman is taking photos of his friends
contradiction,man writes sport story,A man writes his sports story
contradiction,man holding grape pose painting,A man holding grapes poses for a painting
contradiction,men buying food sidewalk,Men are buying food on the sidewalk
contradiction,man chase dog,A man chases his dog
contradiction,man going store,the man is going to the store
contradiction,woman outside riding competition watch men compete,Women are outside at a riding competition where they watch men compete
contradiction,boy cellphone standing ground,a boy on his cellphone standing on ground
contradiction,boy standing upright skateboard,A boy standing upright on a skateboard
contradiction,shipyard worker unloading ship,Shipyard workers are unloading the ships
contradiction,woman tip-toeing across train track,There was a woman tip-toeing across the train tracks
contradiction,man blue batman man black jonny cash,The man in blue is Batman and the man in black is Jonny Cash
contradiction,people military training,People in the military are training
contradiction,dog chasing rabbit,The dogs are chasing a rabbit
contradiction,girl pose selfie mother,A girl poses for a selfie with her mother
contradiction,man bandana running ambulance,The man in the bandana is running after the ambulance
contradiction,cyclist riding morning,The cyclist was riding in the morning
contradiction,woman holding old trashcans carry various objecs,The woman is holding old trashcans to carry various objecs
contradiction,roller blade wheel square,The roller blade wheels are square
contradiction,dog try frozen water,A dog tries out frozen water
contradiction,man riding unicycle,A man is riding a unicycle
contradiction,light dimmed,All of the lights are dimmed
contradiction,man dropped ball,A man has dropped a ball
contradiction,moment fan saw light,The moment the fan saw the light
contradiction,moment fan,The moment has its fan
contradiction,band playing music large venue,The band is playing music at a large venue
contradiction,dog sell woman hat,A dog sells a woman a hat
contradiction,two worker leaf blower blow leaf fun,Two workers with leaf blowers blow leaves at each other for  fun
contradiction,guy sitting fence,Guy sitting on fence
contradiction,man walking stick next street,A man with a walking stick is next to the street
contradiction,bubble machine make candy,The bubble machine makes candy
contradiction,boy listening music,the boy  was listening to music
contradiction,child dead,The child is dead
contradiction,men stuffing face,both men were stuffing their faces
contradiction,dog cow chasing horse,A dog and cow are chasing the horse
contradiction,lady filming party,A lady is filming the party
contradiction,girl wearing black dress blue purse,the girl is wearing a black dress and a blue purse
contradiction,group woman soaked rain,A group of women are soaked from the rain
contradiction,woman wheelchair,The woman is in a wheelchair
contradiction,kid look window,A kid looks out of a window
contradiction,actor broadway,Actors are on Broadway
contradiction,camel rider going bump,Camel rider going over a bump
contradiction,officer actually security guard,The officers are actually security guards
contradiction,dog happy,The dog is happy
contradiction,someone trying take shortcut home,Someone was trying to take a shortcut home
contradiction,man brought horse office,the man brought his horse to the office
contradiction,carry tunnel home,He can carry the tunnel home
contradiction,gil run road cat,A gil runs down the road with her cat
contradiction,sun highest point day,The sun is at its highest point of the day
contradiction,blond woman holding camera looking wall several piece shark it,A blond woman is holding a camera and looking at a wall with several pieces of sharks on it
contradiction,boy playing ball,A boy is playing with a ball
contradiction,two child looking city street binoculars,Two children are looking at a city street through binoculars
contradiction,man stand box near dumpster,A man stands by some boxes near a dumpster
contradiction,basketball player white team make basket,The basketball player on the white team makes the basket
contradiction,child happy`,the child was happy`
contradiction,two girl ther,two girls were ther
contradiction,man buying lottery ticket,A man is buying a lottery ticket
contradiction,woman reading,A woman is reading
contradiction,town well-populated,The town is well-populated
contradiction,white dog stole toy,A white dog stole a toy
contradiction,girl short hair blue shirt holding beer bottle,A girl with short hair and a blue shirt is holding a beer bottle
contradiction,mother daughter fighitn,The mother and daughter are fighitn
contradiction,kid share drink,Kids share a drink
contradiction,two kiled men hold bagpipe,Two kiled men hold bagpipes
contradiction,camera thrown girl,The camera is being thrown by the girl
contradiction,guy ride bike middle park,A guy rides his bike in the middle of a park
contradiction,drawing street,A drawing of a street
contradiction,band backstage,The band is backstage
contradiction,brown dog dancing orange yellow tunnel,A brown dog dancing out of a orange and yellow tunnel
contradiction,boy attending club meeting,A boy is attending a club meeting
contradiction,couple trying figure person across street holding camera,The couple is trying to figure out who the person across the street is who is holding the camera
contradiction,two men lazy,Two men are being lazy
contradiction,boy play ground,Some boys are in the play ground
contradiction,kid watching soccer,Some kids are watching soccer
contradiction,woman white,the woman is white
contradiction,man climbing boy hold rope,There is a man climbing as the boy holds the rope
contradiction,one person present,There is only one person present
contradiction,man wearing blue jumpsuit construction bridge work whistling,The man wearing an blue jumpsuit is doing construction on a bridge work while whistling
contradiction,rooster farm,a rooster on the farm
contradiction,boy splashing others beach,A boy is splashing others at the beach
contradiction,cyclist competing tour de france,Cyclists competing in the Tour de France
contradiction,child cut christmas tree,a child cuts down a christmas tree
contradiction,boy listening,the boy was listening
contradiction,men wearing glass,The men are both wearing glasses
contradiction,child putting fire nearby,The children are putting out a fire nearby
contradiction,man fishing lake,The man is fishing in the lake
contradiction,man working underneath vehicle,The man is working underneath a vehicle
contradiction,man playing snow,A man is playing in the snow
contradiction,people happy throwing party,Some people are happy to be throwing a party
contradiction,three people mouth full food,Three people have their mouths full of food
contradiction,people play,The people are at a play
contradiction,taxi nothing,The taxi has nothing on it
contradiction,woman american green military uniform smiling, A woman in an American green military uniform is smiling
contradiction,man ponytail mustache,There is a man with a ponytail and a mustache
contradiction,four people talking outside,Four people are talking to each other outside
contradiction,two men woman talking people know,The two men and women are talking to people that they know
contradiction,two kid building trampoline scratch,Two kids are building a trampoline from scratch
contradiction,two girl kiss,Two girls kiss
contradiction,lab tech measuring chemical beaker,The lab tech is measuring chemicals in beakers
contradiction,crowd people watching horse race,The crowd of people are watching the horse race
contradiction,man uniform underground,A man in a uniform is underground
contradiction,person getting ready snowboard hill one leg,A person is getting ready to snowboard down a hill with one leg
contradiction,two people paining others face,Two people are paining each others faces
contradiction,one person present,There is only one person present
contradiction,runner give heading finish line,A runner give up before heading to the finish line
contradiction,costume asian,The costume is Asian
contradiction,making office call,He is making office calls
contradiction,people walk train,People walk by a train
contradiction,people train station,People at a train station
contradiction,two shabbily dressed woman hold mics compete rap battle front cheering crowd,Two shabbily dressed women hold mics as they compete in a rap battle in front of a cheering crowd
contradiction,blonde woman drawing cafe window,Blonde woman drawing on a cafe window
contradiction,string quartet practicing,A string quartet is practicing
contradiction,worker working new sidewalk outside restuarant,A worker is working on a new sidewalk outside of a restuarant
contradiction,man taking picture dog woman watch,A man is taking a picture of a dog while a woman watches
contradiction,duffer hit green using sand wedge,A duffer hits to the green using a sand wedge
contradiction,drive first tee,A drive off of the first tee
contradiction,"woman newspaper say ""real change"" ground next","a woman with a newspaper that says ""real change"" on the ground next to her"
contradiction,men selling clothes sport store,The men are selling clothes in a sports store
contradiction,single person stand heavily-eroded cliff-side spaceship,A single person stands on a heavily-eroded cliff-side spaceship
contradiction,walking hand,He is walking on his hands
contradiction,two people playing frisbee park,Two people are playing with a frisbee at a park
contradiction,family dog front carousel,Families have some dogs in front of a carousel
contradiction,boy peek doorway people working shop class project,The boy peeks through a doorway at people working on their shop class project
contradiction,empty trash can sitting beach,Empty trash cans are sitting on a beach
contradiction,two squirrel run acorn grass,Two squirrels run after acorns in the grass
contradiction,man wait table insdie,a man waits tables insdie
contradiction,woman beer,A woman has a beer
contradiction,dog barking window,A dog is barking out of the window
contradiction,old indian man dressed,An old Indian man is dressed up
contradiction,woman carrying girl bag behind,A woman carrying a girl with a bag behind her
contradiction,two people hiking backpack warm weather,Two people are hiking with backpacks on in warm weather
contradiction,child playing childish game others stand by,Children are playing childish games while others stand by
contradiction,soccer ball chasing girl,The soccer ball is chasing the girl
contradiction,soccer player kick score goal,A soccer player kicks and scores a goal
contradiction,music learn litsen,music can be learn by litsen
contradiction,whale lake,A whale is in the lake
contradiction,bird sleeping pole line,A bird is sleeping on a pole line
contradiction,people like sand,People dont like sand
contradiction,man fell bike,The man fell off his bike
contradiction,survivor search meal,A survivor searches for a meal
contradiction,small child standing man,A small child is standing by the man
contradiction,group kid slide water slide parent watch them,A group of kids slide down a water slide as their parents watch them
contradiction,group fighitng eachother,The group is fighitng eachother
contradiction,child sitting dirt,both of the children are sitting in dirt
contradiction,skateboard 8 wheel,The skateboard has 8 wheels
contradiction,leprechaun skateboarding,A leprechaun is skateboarding
contradiction,man tore shed,The man tore down the shed
contradiction,toddler sitting bottom mud slide frowning,A toddler is sitting at the bottom of a mud slide and frowning
contradiction,neither one enjoy smoking,Neither one of them enjoy smoking
contradiction,people waiting table waitress bring food,The people are waiting at their table for the waitress to bring their food
contradiction,group people waiting larger boat,A group of people waiting for a larger boat
contradiction,group people sunken boat,A group of people on a sunken boat
contradiction,four female,There four females
contradiction,handstand business suit,She does a handstand in her business suit
contradiction,person laughed,The other person laughed
contradiction,child big ride man shoulder now,The child is too big to ride on the mans shoulders now
contradiction,man white,the man is white
contradiction,people populating city,The people are populating the city
contradiction,woman shuffling paper,There are women shuffling papers
contradiction,little boy look disgusted ball dirty,A little boy looks disgusted that is ball is dirty
contradiction,man arrested assault knife,A man is being arrested for assault with a knife
contradiction,photographer holding camera hand,The photographer is holding the camera in his hands
contradiction,men tying girl up,The men tying the girl up
contradiction,person driving suv,The person is driving the SUV
contradiction,woman dish,A woman is doing the dishes
contradiction,two dog playing fetch owner,The two dogs are playing fetch with their owners
contradiction,bender strike again!,Bender strikes again!
contradiction,child pretending hand bull,A child pretending his hand is a bull
contradiction,man like fishing boat,The man doesnt like his fishing boat
contradiction,woman conference room,A women in a conference room
contradiction,beach water,The beach is out of water
contradiction,men waving hello speaking superior,Some men are waving hello and speaking to their superior
contradiction,woman know man pictured with,This woman does not know the man she is pictured with
contradiction,person mountain climbing using nothing hand rock,A person is mountain climbing using nothing but his hands and the rocks
contradiction,woman child climb tree,A woman and child climb a tree
contradiction,boy sitting,The boy is sitting down
contradiction,nobody float,Nobody floats
contradiction,men dressed white shirt,Most of the men are dressed in white shirts
contradiction,group boy studying test,A group of boys are studying for a test
contradiction,person going run,The person is going for a run
contradiction,woman sings herself,A woman sings to herself
contradiction,child getting manicure,Child getting a manicure
contradiction,man pant t-shirt fire trick,A man in pants and a t-shirt doing fire tricks
contradiction,woman hanging kid,the woman is hanging out with her kids
contradiction,gymnastics performer stretching,A gymnastics performer is stretching
contradiction,yellow dog going vet,A yellow dog is going to the vet
contradiction,lady dress yelling man road,The lady in a dress is yelling at the man in the road
contradiction,man van caught victim,a man in his van because he caught his victim
contradiction,young girl chase bird,A young girl chases some birds
contradiction,naked man walking,A naked man walking
contradiction,man referring floor cleaner battle,The man is referring a floor cleaner battle
contradiction,dog decorating gingerbread house,The dog is decorating the gingerbread house
contradiction,woman blue pant shirt look truck disgust never seen anything dirty,The woman in blue pants and shirt looks up at the truck with disgust as she has never seen anything so dirty
contradiction,man pushing pear picking box,A man is pushing a pear and picking up boxes
contradiction,men mal,The men are at the mal
contradiction,man throwing stretcher,A man throwing a stretcher
contradiction,woman covering eye bright concert light,A woman is covering her eyes from the bright concert lights
contradiction,couple racing bike,a couple are racing each other on their bikes
contradiction,man looking ground,A man is looking at the ground
contradiction,men paddling canoe river,The men are paddling a canoe down a river
contradiction,person trying get wet,a person is trying not to get wet
contradiction,man bundled cold ski,A man is bundled up against the cold as he skis
contradiction,man suit gold brick name tag gesture hand,A man in a suit with gold bricks and a name tag gestures with his hands
contradiction,indoors,She is indoors
contradiction,two young boy playing home,Two young boys are playing at home
contradiction,man attempting suicide,The man is attempting suicide
contradiction,two people ticking,Two people ticking each other
contradiction,crowd gather watch street performer,A crowd gathers to watch a street performer
contradiction,female acrobat walking across tightrope circus,A female acrobat is walking across a tightrope at the circus
contradiction,person bike,A person is on a bike
contradiction,boy performing stage,A boy is performing on stage
contradiction,woman mop,A woman mops
contradiction,older bearded man indeed gandalf grey,The older bearded man is indeed Gandalf the Grey
contradiction,two friend picnic,Two friends are having a picnic
contradiction,man riding flying surfboard,The man is riding a flying surfboard
contradiction,see wild boy natural enviroment,Here we see a wild boy in his natural enviroment
contradiction,man jean,the man is in jeans
contradiction,child playing outside climbing tree,Children playing outside climbing trees
contradiction,man vangogh,The man is VanGogh
contradiction,cyclist riding,The cyclist is not riding
contradiction,man wearing tan pant,The man is wearing tan pants
contradiction,thi,Thi
contradiction,worker wearing safty gear,The workers were wearing safty gear
contradiction,person riding bike hill,A person is riding his bike up the hill
contradiction,men break,Both of the men are on break
contradiction,woman dress standing next flower pot,A woman is a dress is standing next to a flower pot
contradiction,woman watching game,A woman watching the game
contradiction,man near red flower,The man is near a red flower
contradiction,boy cheering team,A boy is cheering for his team
contradiction,ma walking next dog,The mas is walking next to dogs
contradiction,speedwalker next car,A speedwalker next to cars
contradiction,painter creating original work art,A painter creating an original work of art
contradiction,girl talking landline,A girl is talking on a landline
contradiction,firefighter start fire,A firefighter starts a fire
contradiction,boy skating hockey stick,A boy is skating with a hockey stick
contradiction,men pray alters,The men pray at the alters
contradiction,worker break,A worker is on a break
contradiction,men hosting news show,The men are hosting a news show
contradiction,one woman picture,The is one woman in the picture
contradiction,woman underwear,The women are in their underwear
contradiction,everyone wearing blue look red due sun glare,Everyone is wearing blue but looks red due to the sun glare
contradiction,four wheeler passing,A four wheeler is passing
contradiction,man making snow angel,The man is making a snow angel
contradiction,lady hair salon,The lady is at the hair salon
contradiction,one person,There is only one person
contradiction,people survive horrible train crash,People survive a horrible train crash
contradiction,statue actually gargoyle came life,The statue is actually a gargoyle and it came to life
contradiction,baby sits cat,The baby sits on the cats
contradiction,person cry near animal,The person is crying near some animals
contradiction,people attending outdoor art festival,The people are attending an outdoor art festival
contradiction,man wearing cowboy hat,A man is wearing a cowboy hat
contradiction,man blue shirt pose camera,A man in a blue shirt poses for the camera
contradiction,person wood,A person is in the woods
contradiction,woman green nun uniform,A woman is in a green nun uniform
contradiction,two men take picture together,Two men take a picture together
contradiction,boy cant swim go beach family,A boy cant swim so he didnt go to the beach with his family
contradiction,two old woman hate flower would near,Two old women hate flowers and would not be near them
contradiction,dog chasing rolling tennis ball,The dog is chasing after a rolling tennis ball
contradiction,old elephant pink polo look telescope small child standing next,An old elephant in a pink polo looks through a telescope with a small child standing next to him
contradiction,man suit,man in suit
contradiction,man lunch break,man on lunch break
contradiction,dark haired girl making scene amoungst crowd hitting people umbrella,The dark haired girl is making a scene amoungst the crowd for hitting people with her umbrella
contradiction,dog chase tail,a dog chases his tail
contradiction,man talking others,A man is talking to others
contradiction,person wave camera,A person waves at the camera
contradiction,two guy kidnap woman,Two guys kidnap a woman
contradiction,child singing home,the children are singing at home
contradiction,young men complete agreement,The young men are in complete agreement
contradiction,woman wearing blue scarf working factory,A woman wearing a blue scarf is working at a factory
contradiction,john mccain hosting talk show,John McCain is hosting a talk show
contradiction,child notice mom taking picture,A child notices his mom taking a picture
contradiction,hanging mr rogers,They are hanging out with Mr Rogers
contradiction,girl tripped fallen pile raked leaf,A girl has tripped and fallen into a pile of raked leaves
contradiction,girl putting water pot,The girl is putting water in the pot
contradiction,mourner toast lost loved one,Mourners toast their lost loved ones
contradiction,nobody lined,Nobody is lined up
contradiction,men put fire,The men have put out a fire
contradiction,woman driving kid around,A woman is driving her kids around
contradiction,man climbing rope escaping swarm bed bug,The man climbing the rope is escaping a swarm of bed bugs
contradiction,couple wearing yellow bandana,The couple are wearing yellow bandanas
contradiction,couple driving,The couple is driving
contradiction,woman ski lodge,the woman is at a ski lodge
contradiction,man playing monopoly little girl,A man is playing Monopoly with a little girl
contradiction,woman standing high heel leaning wall,A woman is standing in high heels leaning against a wall
contradiction,man pc,the man has a pc
contradiction,3 people seated back,3 people are seated with their backs against each other
contradiction,boy getting filthy playing wreckage fallen building,A boy is getting filthy while playing in the wreckage of a fallen building
contradiction,child exercising among garbage,A child is exercising among garbage
contradiction,woman drink beer,A woman drinks a beer
contradiction,woman speaking latin,A woman is speaking latin
contradiction,man rest woman shoulder,A man rests on a womans shoulder
contradiction,baseball player catching baseball,A baseball player catching a baseball
contradiction,guy carrying pet near fallen tree,there is a guy carrying his pet with him near fallen tree
contradiction,ocean swim blue wideness,The ocean swims in the blue wideness
contradiction,dog kennel,There are dogs in the kennel
contradiction,member congress opening care package,Members of congress opening care packages
contradiction,woman next big elementary school,The women are next to a big elementary school
contradiction,man woman high priced store,The man and women are at a high priced store
contradiction,young woman standing staring painted mural,A young woman is standing and staring at a painted mural
contradiction,woman cell phone ear,A woman has her cell phone up to her ear
contradiction,woman checking men,A woman is checking out the men
contradiction,guy cloth pant shirt wearing something face protect hist lung put fire,A guy in cloth pants and shirt is wearing something on his face to protect hist lungs puts out a fire
contradiction,woman playing soccer mar,The women are playing soccer on Mars
contradiction,man wearing white pant,The man is wearing white pants
contradiction,bandana expensive,The bandana is expensive
contradiction,child chopping tree wood,Children chopping down tree in woods
contradiction,two people jump kick,two people do jump kicks
contradiction,duck kept wing intact dived water catch fish,The duck kept its wings intact when it dived under the water to catch some fish
contradiction,gorup girl laying down,A gorup of girl is laying down
contradiction,boy drag dog,a boy drags his dog
contradiction,two woman standing eye closed,Two women are standing with their eyes closed
